id,title,fire_name,fire_id,ignition_date,administrative_unit,tid,term_name,field_acres,field_state,preliminary_image_url,preliminary_file_url,soil_burn_image_url,soil_burn_file_url,standardized_sbs,unburned_px,low_px,moderate_px,high_px,nodata_px,centroid_lng,centroid_lat,l3_ecoregion
464,Rough Creek,Rough Creek,ID4540311621420130712,07/12/2013,Nez Perce-Clearwater,997,Nez Perce-Clearwater,2721,Idaho,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ID4540311621420130712_20130715_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ID4540311621420130712.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ID4540311621420130712_SBS.zip,id4540311621420130712/roughcreek_burnseverity.shp.standardized.usgs_lcc.tif,0,11218,416,3,8640,-116.220681326925,45.4022740232338,6.2.9
441,Doce,Doce,AZ3459511259620130618,06/18/2013,Prescott National Forest,1427,Prescott National Forest,6767,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3459511259620130618_20130623_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3459511259620130618.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3459511259620130618_SBS.zip,az3459511259620130618/Doce_BurnSeverity.shp.standardized.usgs_lcc.tif,438336,4736,15508,8837,146663,-112.571393451177,34.6427491556867,13.1.1
475,Jaroso,Jaroso,NM3591110572720130610,06/10/2013,Santa Fe National Forest,1466,Santa Fe National Forest,3883,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3591110572720130610_20130622_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3591110572720130610.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3591110572720130610_SBS.zip,nm3591110572720130610/Jaroso_BurnSeverity.shp.standardized.usgs_lcc.tif,0,14842,5027,31030,76550,-105.702048875609,35.8778447274965,6.2.14
472,Silver,Silver,NM3288810780920130607,06/07/2013,Gila National Forest,1117,Gila National Forest,138546,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3288810780920130607_20130707_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3288810780920130607.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3288810780920130607_SBS.zip,nm3288810780920130607/SilverFireSeverity_BARCDerived_0621_0707_0704_20130709.shp.standardized.usgs_lcc.tif,14075,304546,183029,119500,574230,-107.749210546095,33.0642452329256,13.1.1
439,Soldier Basin,Soldier Basin,AZ3143511076720130517,05/17/2013,Coronado National Forest,1026,Coronado National Forest,10775,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3143511076720130517_20130528_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3143511076720130517.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3143511076720130517_SBS.zip,az3143511076720130517/barc4_revised.shp.standardized.usgs_lcc.tif,0,41594,7205,68,29197,-110.749284117881,31.4707550155802,12.1.1
474,Thompson Ridge,Thompson Ridge,NM3589210662020130531,05/31/2013,Non-Forest Service Land,1616,Non-Forest Service Land,23903,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3589210662020130531_20130620_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3589210662020130531.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3589210662020130531_SBS.zip,nm3589210662020130531/ThompsonRidge_BurnSeverity.shp.standardized.usgs_lcc.tif,26918,46610,29320,4192,73581,-106.550032827267,35.8912058237352,6.2.14
473,Tres Lagunas,Tres Lagunas,NM3571510568020130530,05/30/2013,Santa Fe National Forest,1466,Santa Fe National Forest,10040,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3571510568020130530_20130606_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3571510568020130530.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NM3571510568020130530_SBS.zip,nm3571510568020130530/TresLagunas_BurnSeverity.shp.standardized.usgs_lcc.tif,0,32200,9790,5000,54370,-105.6541088497,35.7133444749595,6.2.14
440,White,White,AZ3320711109620130815,08/15/2013,Tonto National Forest,1550,Tonto National Forest,752,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3320711109620130815_20130822_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3320711109620130815.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/AZ3320711109620130815_SBS.zip,az3320711109620130815/White_AZ_Burn_Severity_Final.shp.standardized.usgs_lcc.tif,392,2101,441,3,2823,-111.095469718394,33.2148102202608,13.1.1
476,Carpenter 1,Carpenter 1,NV3620411570220130701,07/01/2013,Humboldt-Toiyabe National Forest,1154,Humboldt-Toiyabe National Forest,27881,Nevada,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV3620411570220130701_20130717_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV3620411570220130701.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV3620411570220130701_SBS.zip,nv3620411570220130701/SoilBurnSeverity_2013_0720.shp.standardized.usgs_lcc.tif,2135,22812,10491,89451,77983,-115.645315729603,36.1753804994395,10.2.1
228,Copper King,Copper King,mt4760011518520160731,07/31/2016,Lolo National Forest,1231,Lolo National Forest,28939,Montana,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4760011518520160731_20160910_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4760011518520160731.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4760011518520160731_SBS.zip,mt4760011518520160731/CopperKingBarc.shp.standardized.usgs_lcc.tif,50022,6738,34311,41602,194222,-115.136248373944,47.5966335622063,6.2.3
506,Kelley,Kelley,ID4355711510020130824,08/24/2013,Sawtooth National Forest,1475,Sawtooth National Forest,17347,Idaho,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ID4355711510020130824_20130918_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ID4355711510020130824.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ID4355711510020130824_SBS.zip,id4355711510020130824/SBS_Kelley_Final.shp.standardized.usgs_lcc.tif,2567,25708,26189,24135,63481,-115.069842842726,43.540517799595,6.2.15
479,Smith Ranch,Smith Ranch,NV4052111560220130719,07/19/2013,Non-Forest Service Land,1617,Non-Forest Service Land,2879,Nevada,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV4052111560220130719_20130725_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV4052111560220130719.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV4052111560220130719_SBS.zip,nv4052111560220130719/SmithRanch_barc_polygon_v2.shp.standardized.usgs_lcc.tif,123,11786,32,3,10865,-115.577249654709,40.5095247291217,10.1.5
477,Spring Peak,Spring Peak,NV3826311825020130818,08/18/2013,Humboldt-Toiyabe National Forest,1154,Humboldt-Toiyabe National Forest,14068,Nevada,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV3826311825020130818_20130824_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV3826311825020130818.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/NV3826311825020130818_SBS.zip,nv3826311825020130818/BurnSeverityAdjustment20130829.shp.standardized.usgs_lcc.tif,0,270305,38224,357,3271,-118.895523799311,38.2426455942719,10.1.5
450,Carstens,Carstens,CA3755011992320130616,06/16/2013,Sierra National Forest,1506,Sierra National Forest,1660,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3755011992320130616_20130620_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3755011992320130616.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3755011992320130616_20130620_SBS.zip,ca3755011992320130616/carstens_burnseverity.shp.standardized.usgs_lcc.tif,2609,915,2291,2139,10689,-119.862815470147,37.5547394758248,6.2.12
488,Corral Complex,Corral Complex,CA4103512348820130810,08/10/2013,Six Rivers National Forest,1514,Six Rivers National Forest,13202,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA4103512348820130810_20130914_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA4103512348820130810.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA4103512348820130810_SBS.zip,ca4103512348820130810/corral_final_burn_severity_raster.standardized.usgs_lcc.tif,12778,11413,20194,8510,62416,-123.492499446558,41.0333944595986,6.2.11
451,Kyburz,Kyburz,CA3876412034620130708,07/08/2013,Eldorado National Forest,1067,Eldorado National Forest,573,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3876412034620130708_20130714_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3876412034620130708.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3876412034620130708_SBS.zip,ca3876412034620130708/Final_Kyburz_SBS_2.shp.standardized.usgs_lcc.tif,232,157,1253,1166,3196,-120.343444917883,38.7750278344192,6.2.12
453,Panther,Panther,CA4018812160120130501,05/01/2013,Non-Forest Service Land,1618,Non-Forest Service Land,6864,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA4018812160120130501_20130510_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA4018812160120130501.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA4018812160120130501_SBS.zip,ca4018812160120130501/Modified_barc256_polygon_clippedtoPantherFire2013.shp.standardized.usgs_lcc.tif,8518,7345,12962,2410,26053,-121.67076732055,40.1407293181816,6.2.12
512,Pfeiffer,Pfeiffer,CA3625212180020131216,12/16/2013,Los Padres National Forest,1237,Los Padres National Forest,917,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3625212180020131216_20131221_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3625212180020131216.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3625212180020131216_SBS.zip,ca3625212180020131216/CA3625212180020131216_20131212_20131221_SBS_utm.standardized.usgs_lcc.tif,76809,19869,3129,77,27208,-121.818738995968,36.2689856962512,11.1.1
509,Power,Power,CA3824712003420130805,08/05/2013,Stanislaus National Forest,1520,Stanislaus National Forest,1074,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3824712003420130805_20130815_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3824712003420130805.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3824712003420130805_SBS.zip,ca3824712003420130805/CA3824712003420130805_20130730_20130815_SBS_utm.standardized.usgs_lcc.tif,103444,3054,1166,543,29649,-120.064764946073,38.2617015319422,6.2.12
492,Rim,Rim,CA3785712008620130817,08/17/2013,Stanislaus National Forest,1520,Stanislaus National Forest,255301,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3785712008620130817_20130916_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3785712008620130817.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3785712008620130817_SBS.zip,ca3785712008620130817/RIM_SBS_final_10m_diss.shp.standardized.usgs_lcc.tif,134356,87869,414576,492568,1024475,-120.005356555524,37.86162811033,6.2.12
481,Government Flats Complex,Government Flats Complex,OR4551712135520130816,08/16/2013,Non-Forest Service Land,1619,Non-Forest Service Land,11335,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4551712135520130816_20130824_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4551712135520130816.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4551712135520130816_SBS.zip,or4551712135520130816/barc256adjustedClipped5.shp.standardized.usgs_lcc.tif,4325,8587,31883,8172,126009,-121.413433470181,45.491283725416,6.2.8
494,Vinegar,Vinegar,OR4473511854320130812,08/12/2013,Umpqua National Forest,1575,Umpqua National Forest,1339,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4473511854320130812_20130916_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4473511854320130812.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4473511854320130812_SBS.zip,or4473511854320130812/Vinegar_Soil_burn_severity_map_final_10232013.shp.standardized.usgs_lcc.tif,0,5452,505,464,5063,-118.533126682226,44.7295389098946,6.2.9
490,Whiskey Complex,Whiskey Complex,OR4294112282220130726,07/26/2013,Umpqua National Forest,1575,Umpqua National Forest,17912,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4294112282220130726_20130914_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4294112282220130726.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/OR4294112282220130726_SBS.zip,or4294112282220130726/whiskeycomplexSBS3.shp.standardized.usgs_lcc.tif,0,60709,17597,2876,324704,-122.706280818284,43.0546307538549,6.2.7
385,Diego,Diego,nm3607710673020140625,06/25/2014,Santa Fe National Forest,1466,Santa Fe National Forest,3632,nm,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3607710673020140625_20140702_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3607710673020140625.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3607710673020140625_SBS.zip,nm3607710673020140625/DiegoFire_SantaFeNF_20140804.shp.standardized.usgs_lcc.tif,6107,642,1759,8400,39918,-106.691983293917,36.0648174814071,6.2.14
386,Oak,Oak,az3269411028920140617,06/17/2014,Coronado National Forest,1026,Coronado National Forest,12016,az,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3269411028920140617_20140630_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3269411028920140617.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3269411028920140617_SBS.zip,az3269411028920140617/OakBurnSeverity_BARCderived063014.shp.standardized.usgs_lcc.tif,1619,5469,41704,10231,31762,-110.308852822567,32.6667160071331,12.1.1
421,Pino,Pino,nm3574710658020140813,08/13/2014,Santa Fe National Forest,1466,Santa Fe National Forest,4285,nm,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3574710658020140813_20140913_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3574710658020140813.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3574710658020140813_SBS.zip,nm3574710658020140813/PinoFire_BurnSeverityFinal.shp.standardized.usgs_lcc.tif,4564,11344,2650,1018,34100,-106.598469225609,35.7379494091538,6.2.14
376,Signal,Signal,nm3293110814820140511,05/11/2014,Gila National Forest,1117,Gila National Forest,5753,nm,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3293110814820140511_20140515_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3293110814820140511.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nm3293110814820140511_SBS.zip,nm3293110814820140511/SignalSeverity_BARC20140515Derived.shp.standardized.usgs_lcc.tif,0,14633,3755,6649,14684,-108.159002481122,32.9138986982533,13.1.1
371,Campbell,Campbell,ca4006612176420140102,01/02/2014,Lassen National Forest,1214,Lassen National Forest,865,ca,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA4006612176420140102_20140113_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA4006612176420140102.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4006612176420140102_SBS.zip,ca4006612176420140102/Campbell_SBS_final.shp.standardized.usgs_lcc.tif,0,2779,1286,3,4018,-121.774984552049,40.0477272081934,11.1.1
380,Combat,Combat,ca3341811755020140516,05/16/2014,Non-Forest Service Land,1618,Non-Forest Service Land,1312,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3341811755020140516_20140525_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3341811755020140516.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3341811755020140516_SBS.zip,ca3341811755020140516/Combat_SBS_final.shp.standardized.usgs_lcc.tif,0,3088,2346,392,3202,-117.55543501418,33.4039236485591,11.1.1
395,Little Deer,Little Deer,ca4168212212720140731,07/31/2014,Klamath National Forest,1198,Klamath National Forest,5499,ca,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4168212212720140731_20140807_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4168212212720140731.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4168212212720140731_SBS.zip,ca4168212212720140731/FinalSBS_30M_LittleDeer.standardized.usgs_lcc.tif,3,23369,2,3,32180,-122.120196805812,41.671749069034,6.2.8
389,Modoc Complex,Modoc Complex,ca4172612103220140702,07/02/2014,Modoc National Forest,1280,Modoc National Forest,2222,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4172612103220140702_20140714_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4172612103220140702.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4172612103220140702_SBS.zip,ca4172612103220140702/Modoc_JulyCx_SBS_final.shp.standardized.usgs_lcc.tif,0,13475,42,3,2486618,-121.06186608462,41.5956487456753,6.2.8
378,Pulgas,Pulgas,ca3329911746620140515,05/15/2014,Non-Forest Service Land,1618,Non-Forest Service Land,14824,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3329911746620140515_20140525_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3329911746620140515.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3329911746620140515_SBS.zip,ca3329911746620140515/Pulgas_SBS_final.shp.standardized.usgs_lcc.tif,0,44579,25124,473,72904,-117.394735972241,33.3175855818386,11.1.1
379,Tomahawk,Tomahawk,ca3335311728520140514,05/14/2014,Non-Forest Service Land,1618,Non-Forest Service Land,5406,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3335311728520140514_20140525_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3335311728520140514.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3335311728520140514_SBS.zip,ca3335311728520140514/Tomahawk_SBS_final.shp.standardized.usgs_lcc.tif,0,14518,10123,178,17001,-117.287513885419,33.3575385760318,11.1.1
433,36 Pit,36 Pit,or4519612218020140914,09/14/2014,Mt. Hood National Forest Supervisor Office,1302,Mt. Hood National Forest Supervisor Office,5519,or,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4519612218020140914_20141002_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4519612218020140914.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4519612218020140914_SBS.zip,or4519612218020140914/BARCPolyClippedOct6.shp.standardized.usgs_lcc.tif,6840,16313,2936,366,54513,-122.19352827724,45.2255252006162,6.2.7
